sentence1	sentence2	gold_label
A young boy in a blue t-shirt throws a ball to a friend.	The boy is playing football	neutral
An Asian woman and two men (one Asian and one white) are playing cards on a subway.	A group of people are on the subway	entailment
An Asian woman and two men (one Asian and one white) are playing cards in the cabin as the vehicle moves.	A group of people are on the subway	neutral
A player on the white and blue team kicks the soccer ball toward his teammate while players on the red team watch.	Two soccer teams are playing a scrimmage	entailment
A player on the red and blue team kicks a baseball toward his teammate while players on the blue team watch.	Two soccer teams are playing a scrimmage	contradiction
Two women wearing saffron shirts are getting off of a bus.	Women are wearing green shirts.	contradiction
Two riders wearing green are getting off of a tour bus.	Women are wearing green shirts.	neutral
A group of 5 people sitting wearing name badges	A group of humans are standing.	contradiction
A group of 5 people wearing name badges	A group of humans are standing.	neutral
A man in a pink suit knocks his head with his fist as he lays on the ground, puts his arm around a woman laying with him in a white strapless dress and a female police officer arrives on her bike.	A man wearing a pink suit laying on the ground as a woman rides a bike near him.	entailment
A man in a suit knocks his head with his fist as he lays on the ground, puts his arm around a woman laying with him in a white strapless dress and a police officer arrives on a bike.	A man wearing a pink suit laying on the ground as a woman rides a bike near him.	neutral
Runner at the start of a velodrome race.	The Bicyclist is at the beginning of the race.	contradiction
Female cyclist at the start of a velodrome race.	The Bicyclist is at the beginning of the race.	neutral
Three men wearing shirts, one of whom is plugging his ears, and all of whom are looking at something in the distance.	men wear red, whit eand blue	neutral
Three women wearing red, white, and blue shirts, one of whom is plugging her ears, and all of whom are looking at something in the distance.	men wear red, whit eand blue	contradiction
A brown and white dog with a black collar and gold tag licking its nose.	A dog licks the blood of another dog off of its nose.	neutral
A brown and white dog with a black collar and gold tag licking the blood of an injured dog from its nose.	A dog licks the blood of another dog off of its nose.	entailment
A girl in a white jacket is selling dessert her mom made out of a box.	A girl is selling pastries.	neutral
A girl in a white jacket is selling chocolate bars out of a box.	A girl is selling pastries.	contradiction
A bearded man in a penguin costume nears a man jogging by a water body to say hello.	A man is about to pull a prank on a jogger.	contradiction
A bearded man in a penguin costume nears a man jogging by a water body to prank him.	A man is about to pull a prank on a jogger.	entailment
Two onlookers watch a young man as he gets ready to shoot.	The young man is shooting a basketball.	neutral
Two onlookers watch a young man as he gets ready to shoot a basketball.	The young man is shooting a basketball.	entailment
A rollerblading monk with some nice sunglasses folds his hands before doing some sick tricks.	A man is praying	neutral
A rollerblading monk with some nice sunglasses blows a whistle before doing some sick tricks.	A man is praying	contradiction
A man kite surfing creates a wave while vacationing in Florida.	A man is surfing in the pacific ocean	contradiction
A man kite surfing creates a wave while vacationing in California.	A man is surfing in the pacific ocean	entailment
A man tossing his giggling son up in the air, but almost having him hit the ceiling.	A child is scared.	contradiction
A man tossing his terrified son up in the air, but almost having him hit the ceiling.	A child is scared.	entailment
A young woman in a long white dress and white boots is lying on a bed along a stone structure with white stone columns.	A woman in white is sleeping in her bed.	neutral
A woman in a dress and white boots is sleeping on a bed along a stone structure with white stone columns.	A woman in white is sleeping in her bed.	entailment
Sweaty drummer in a basketball jersey playing the drums.	The sweaty drummer is wearing a Blazers jersey.	neutral
Sweaty drummer in a Blazers jersey playing the drums.	The sweaty drummer is wearing a Blazers jersey.	entailment
A little child is playing ball in a slum-like area.	A little boy is outside.	neutral
A little boy is playing ball inside a gym in a slum-like area.	A little boy is outside.	contradiction
A little Appaloosa Pegasus is riding a dirt bike with the number seven on it going down a hill thinking.	Appaloosa Pegasus does math.	neutral
A little Appaloosa Pegasus is riding a dirt bike with the number seven on it computing the square root of 2 going down a hill.	Appaloosa Pegasus does math.	entailment
"A man wearing a short-sleeved black tee-shirt is standing on top of a rock that says, ""life is short""."	A man is wearing a long sleeved shirt.	contradiction
