sentence1	sentence2	gold_label
A man, wearing all black clothing, is running down the street as a car comes toward him with its headlights on.	Earlier, the man was asleep in a motel	neutral
On mass transit a young boy with a black backpack has fallen asleep in a shared seat.	The lady is sleeping on a stranger.	contradiction
On mass transit a woman with a black purse has fallen asleep in a shared seat.	The woman  falls asleep in a shared seat on the transit.	entailment
On mass transit a woman with a black purse is taking a nap on a stranger's shoulder.	The lady is sleeping on a stranger.	entailment
On mass transit a woman with a black purse has fallen asleep in a shared seat.	The mass transit takes off without the woman.	contradiction
Two Black men are hoeing what seems to be a rough patch of dirt.	The two men are hoeing dirt.	entailment
Two Black men are hoeing what seems to be a rough patch of dirt.	The two men are hoeing a soft patch of dirt.	contradiction
Two Black men are hoeing what seems to be a rough patch of dirt in their back yard.	The two men are working for the city, trying to revitalize a local park.	contradiction
Two city-worker Black men are hoeing what seems to be a rough patch of dirt in the rundown park.	The two men are working for the city, trying to revitalize a local park.	entailment
A woman wearing a sweater and jeans is playing on a tire swing with two little children in an outdoor park.	A woman and two other adults are in the park.	contradiction
A woman wearing a sweater and jeans is playing on a tire swing with two little children in an outdoor area.	A woman and two children are in the park.	neutral
A woman wearing a sweater and jeans is playing on a tire swing with two little puppies in an outdoor park.	A woman and two children are in the park.	contradiction
A woman wearing a sweater and jeans is playing on a tire swing with two little children in an outdoor park.	A woman and her two children are in the park.	neutral
Asian children are sleeping.	The children are sleeping on the racetrack.	neutral
Asian children are preparing for a race on a racetrack.	The children are preparing on the racetrack.	entailment
Asian children are preparing for a race on a racetrack.	The children are preparing.	neutral
Asian children are sleeping after preparing for a race on the racetrack.	The children are sleeping on the racetrack.	entailment
Two women are sitting on the sidewalk waiting for the bus.	Two women are homeless.	neutral
Two homeless men are sitting on the sidewalk.	Two men don't have a place to live.	entailment
Two homeless women are sitting outside.	Two women are homeless.	entailment
Two homeless men are sitting on the sidewalk.	Two men are hungry too.	neutral
Person standing upon a log in the forest.	A person is in the woods.	entailment
Person standing upon a log in the forest.	A man stands on a fallen tree on the beach.	contradiction
Person standing upon a log in the forest is a hunter and is looking for an animal to hunt.	The hunter is looking for an animal to hunt.	entailment
Person standing upon a log in the forest is a hiker and is looking for his lost dog.	The hunter is looking for an animal to hunt.	contradiction
An artist is working intently on an ice sculpture. 	A person with a block of ice.	neutral
An artist working on an ice sculpture	A person with a chisel.	neutral
An artist is working on a painting.	A person with a block of ice.	contradiction
An artist working on an ice sculpture	A cow with a block of cheese.	contradiction
Thirty Three boys are searching for their gym bags in a library.	There is one more than just two boys in the library.	contradiction
Three boys are searching for their books in a library.	There is one more than just two boys in the public library.	neutral
Three boys are searching for their books in a library.	There is one more than just two boys in the store.	contradiction
Couple of boys are searching for their books before their first class in a library.	There is one more than just two boys in the library.	neutral
Two young boys with sponge bats begin to play while an older girl is acting as the referee.	The boys are playing with sponge bats	entailment
Two young girls with sponge bats being to play while an older girl is acting as the referee.	The sisters are playing with sponge bats.	neutral
Two young children with sponge bats begin to play while an older girl is acting as the referee.	The boys are playing with sponge bats	neutral
Two young girls with sponge bats being to play while an older girl is acting as the referee.	The girls are playing with sponge bats.	entailment
A man is working in a small store with his cat.	A man is working with his black cat in a small store.	neutral
A man is working in a small store with his cat.	A man is working with his cat in a small store.	entailment
A man is in a protest with his friends.	People are participating in a protest.	entailment
A man is in some rally with his cat.	People are participating in a protest.	neutral
